uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
Q9BXK5	BCL2L13	BCL2 like 13	6.6819	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy | Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q7L0Y3	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit	6.654	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
O00154	ACOT7	acyl-CoA thioesterase 7	6.6503	Matrix	Metabolism > Lipid metabolism	1	0	0	0
Q8WVM0	TFB1M	transcription factor B1, mitochondrial	6.6493	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
P84085	ARF5	ADP ribosylation factor 5	6.6427	unknown	0	0	0	0	0
Q9NWR8	MCUB	mitochondrial calcium uniporter dominant negative subunit beta	6.6374	MIM	Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > Calcium uniporter	0	1	0	0
Q96RR1	TWNK	twinkle mtDNA helicase	6.6296	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	1	0	0	0
Q9H3L0	MMADHC	metabolism of cobalamin associated D	6.6165	Matrix	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	1	0	0	0
Q96C36	PYCR2	pyrroline-5-carboxylate reductase 2	6.537	Matrix	Metabolism > Amino acid metabolism > Proline metabolism	1	0	0	0
Q8NFU3	TSTD1	thiosulfate sulfurtransferase like domain containing 1	6.4969	unknown	Metabolism > Sulfur metabolism	0	0	0	0
O43325	LYRM1	LYR motif containing 1	6.4202	unknown	0	0	0	0	0
Q9BXW6	OSBPL1A	oxysterol binding protein like 1A	6.4032	unknown	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	0	0
O94761	RECQL4	RecQ like helicase 4	6.4021	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
P0DJ07	PET100	PET100 cytochrome c oxidase chaperone	6.3815	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q8TB36	GDAP1	ganglioside induced differentiation associated protein 1	6.3802	MOM	0	0	0	0	1
Q9H2K0	MTIF3	mitochondrial translational initiation factor 3	6.3646	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
P13051	UNG	uracil DNA glycosylase	6.3004	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
Q6IB77	GLYAT	glycine-N-acyltransferase	6.2978	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q96AB3	ISOC2	isochorismatase domain containing 2	6.2195	Matrix	0	1	0	0	0
P05496	ATP5MC1	ATP synthase membrane subunit c locus 1	6.1649	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P09417	QDPR	quinoid dihydropteridine reductase	6.1455	Matrix	Metabolism > Metals and cofactors > Tetrahydrobiopterin synthesis | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	1	0	0	0
Q96D53	COQ8B	coenzyme Q8B	6.1454	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
A4D1E9	GTPBP10	GTP binding protein 10	6.1454	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
P30536	TSPO	translocator protein	6.1239	MOM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	0	0	0	1
P02794	FTH1	ferritin heavy chain 1	6.1239	unknown	Metabolism > Metals and cofactors > Iron homeostasis	0	0	0	0
Q9NXH9	TRMT1	tRNA methyltransferase 1	6.1111	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q7Z695	ADCK2	aarF domain containing kinase 2	6.1095	MIM	0	0	1	0	0
H0UI37	TSTD3	thiosulfate sulfurtransferase like domain containing 3	6.0678	unknown	0	0	0	0	0
P82909	MRPS36	mitochondrial ribosomal protein S36	6.0327	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q9P2J9	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	6.0269	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
Q9NUQ2	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	5.9986	MOM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	0	1
Q9BUT9	MCRIP2	MAPK regulated corepressor interacting protein 2	5.947	unknown	Signaling	0	0	0	0
P55851	UCP2	uncoupling protein 2	5.9313	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q9NYZ2	SLC25A37	solute carrier family 25 member 37	5.9313	MIM	Metabolism > Metals and cofactors > Iron homeostasis | Small molecule transport > SLC25A family	0	1	0	0
Q96A46	SLC25A28	solute carrier family 25 member 28	5.9313	MIM	Metabolism > Metals and cofactors > Iron homeostasis | Small molecule transport > SLC25A family	0	1	0	0
Q6ZT89	SLC25A48	solute carrier family 25 member 48	5.9313	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q8WUT9	SLC25A43	solute carrier family 25 member 43	5.9313	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q6Q0C1	SLC25A47	solute carrier family 25 member 47	5.9313	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q8N5S1	SLC25A41	solute carrier family 25 member 41	5.9313	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Small molecule transport > SLC25A family	0	1	0	0
Q6PIV7	SLC25A34	solute carrier family 25 member 34	5.9313	MIM	Small molecule transport > SLC25A family	0	1	0	0
P34913	EPHX2	epoxide hydrolase 2	5.726	unknown	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Lipid metabolism	0	0	0	0
Q9UKK9	NUDT5	nudix hydrolase 5	5.6919	unknown	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	0	0	0	0
Q9BPX6	MICU1	mitochondrial calcium uptake 1	5.6709	MIM	Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter	0	1	0	0
P00441	SOD1	superoxide dismutase 1	5.6562	IMS	Metabolism > Detoxification > ROS and glutathione metabolism	0	0	1	0
Q9H4I8	SERHL2	serine hydrolase like 2	5.6521	unknown	0	0	0	0	0
Q9BU61	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	5.6344	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q53S33	BOLA3	bolA family member 3	5.6344	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q56VL3	OCIAD2	OCIA domain containing 2	5.6271	unknown	Signaling	0	0	0	0
Q9HA92	RSAD1	radical S-adenosyl methionine domain containing 1	5.592	MIM	Metabolism > Metals and cofactors > Fe-S-containing proteins	0	1	0	0
Q9BRQ6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	5.553	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	0	1	0	0
Q9NYY8	FASTKD2	FAST kinase domains 2	5.5345	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
O96011	PEX11B	peroxisomal biogenesis factor 11 beta	5.4781	Membrane	0	0	1	0	0
Q96B77	TMEM186	transmembrane protein 186	5.4781	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9H611	PIF1	PIF1 5'-to-3' DNA helicase	5.4414	Matrix	Mitochondrial central dogma > mtDNA maintenance	1	0	0	0
P07148	FABP1	fatty acid binding protein 1	5.4389	unknown	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Lipid metabolism	0	0	0	0
P33897	ABCD1	ATP binding cassette subfamily D member 1	5.4323	Membrane	Small molecule transport > ABC transporters	0	1	0	0
O94903	PLPBP	pyridoxal phosphate binding protein	5.3618	Matrix	Metabolism > Vitamin metabolism > Vitamin B6 metabolism	1	0	0	0
P07108	DBI	diazepam binding inhibitor, acyl-CoA binding protein	5.3468	unknown	Metabolism > Lipid metabolism	0	0	0	0
Q8TCS8	PNPT1	polyribonucleotide nucleotidyltransferase 1	5.3413	Matrix|IMS	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	1	0
Q969P6	TOP1MT	DNA topoisomerase I mitochondrial	5.3339	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > Transcription	1	0	0	0
O60930	RNASEH1	ribonuclease H1	5.327	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
Q8IUA7	ABCA9	ATP binding cassette subfamily A member 9	5.3065	Membrane	Small molecule transport > ABC transporters	0	1	0	0
P22307	SCP2	sterol carrier protein 2	5.2994	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	0	1	0	0
Q86UY8	NT5DC3	5'-nucleotidase domain containing 3	5.2887	Matrix	0	1	0	0	0
P56277	CMC4	C-X9-C motif containing 4	5.252	IMS	0	0	0	1	0
P07195	LDHB	lactate dehydrogenase B	5.2343	unknown	Metabolism > Amino acid metabolism > Glyoxylate metabolism	0	0	0	0
P58557	YBEY	ybeY metalloendoribonuclease	5.2315	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
P49773	HINT1	histidine triad nucleotide binding protein 1	5.2276	unknown	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	0	0	0	0
Q969V5	MUL1	mitochondrial E3 ubiquitin protein ligase 1	5.1987	MOM	Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Fission | Signaling	0	0	0	1
O00142	TK2	thymidine kinase 2	5.1181	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q9BSE5	AGMAT	agmatinase	4.986	Matrix	Metabolism > Amino acid metabolism	1	0	0	0
Q5EBM0	CMPK2	cytidine/uridine monophosphate kinase 2	4.9286	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
P55957	BID	BH3 interacting domain death agonist	4.9239	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
P36404	ARL2	ADP ribosylation factor like GTPase 2	4.8027	IMS	Mitochondrial dynamics and surveillance > Fusion	0	0	1	0
P57105	SYNJ2BP	synaptojanin 2 binding protein	4.8027	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q9GZY8	MFF	mitochondrial fission factor	4.7895	MOM	Mitochondrial dynamics and surveillance > Fission	0	0	0	1
Q7Z4W1	DCXR	dicarbonyl and L-xylulose reductase	4.7874	Matrix	Metabolism > Carbohydrate metabolism	1	0	0	0
Q9BW91	NUDT9	nudix hydrolase 9	4.7857	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q9UHK6	AMACR	alpha-methylacyl-CoA racemase	4.7681	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q5THJ4	VPS13D	vacuolar protein sorting 13 homolog D	4.7513	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
P53370	NUDT6	nudix hydrolase 6	4.6489	Matrix	0	1	0	0	0
Q9NW81	DMAC2	distal membrane arm assembly complex 2	4.5235	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9UI43	MRM2	mitochondrial rRNA methyltransferase 2	4.5096	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q16611	BAK1	BCL2 antagonist/killer 1	4.5081	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q02127	DHODH	dihydroorotate dehydrogenase (quinone)	4.5081	MIM	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing | Metabolism > Electron carriers > Q-linked reactions, other	0	1	0	0
P27338	MAOB	monoamine oxidase B	4.5081	MOM	Metabolism > Amino acid metabolism > Catechol metabolism | Metabolism > Detoxification > Xenobiotic metabolism	0	0	0	1
O14880	MGST3	microsomal glutathione S-transferase 3	4.5081	MOM	Metabolism > Lipid metabolism > Eicosanoid metabolism	0	0	0	1
Q9NPH0	ACP6	acid phosphatase 6, lysophosphatidic	4.5081	IMS	Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	1	0
Q96GC5	MRPL48	mitochondrial ribosomal protein L48	4.5081	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P21549	AGXT	alanine--glyoxylate and serine--pyruvate aminotransferase	4.4755	Matrix	Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Amino acid metabolism > Glyoxylate metabolism	1	0	0	0
P00387	CYB5R3	cytochrome b5 reductase 3	4.4742	MOM	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex | Metabolism > Lipid metabolism	0	0	0	1
Q9NUL7	DDX28	DEAD-box helicase 28	4.4365	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q8N490	PNKD	PNKD metallo-beta-lactamase domain containing	4.4332	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q86XE3	MICU3	mitochondrial calcium uptake family member 3	4.4332	MIM	Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter	0	1	0	0
Q12983	BNIP3	BCL2 interacting protein 3	4.3912	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q5HYI7	MTX3	metaxin 3	4.3912	MOM	Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	0	0	1
Q9UIF7	MUTYH	mutY DNA glycosylase	4.3575	Matrix	Mitochondrial central dogma > mtDNA maintenance	1	0	0	0
O43824	GTPBP6	GTP binding protein 6 (putative)	4.3575	Matrix	0	1	0	0	0
P05108	CYP11A1	cytochrome P450 family 11 subfamily A member 1	4.3516	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	0	1	0	0
Q9NX40	OCIAD1	OCIA domain containing 1	4.2832	MOM	0	0	0	0	1
Q9H825	METTL8	methyltransferase like 8	4.282	Matrix	Mitochondrial central dogma > mtRNA metabolism	1	0	0	0
Q8N5G0	SMIM20	small integral membrane protein 20	4.1784	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q96CM3	RPUSD4	RNA pseudouridine synthase D4	4.104	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
Q96KF7	SMIM8	small integral membrane protein 8	4.0394	MOM	0	0	0	0	1
O75414	NME6	NME/NM23 nucleoside diphosphate kinase 6	3.9472	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q14318	FKBP8	FKBP prolyl isomerase 8	3.9439	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
P0C7M7	ACSM4	acyl-CoA synthetase medium chain family member 4	3.8935	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q86UT6	NLRX1	NLR family member X1	3.7937	Matrix	Signaling > Immune response	1	0	0	0
Q96CU9	FOXRED1	FAD dependent oxidoreductase domain containing 1	3.7864	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9H5Q4	TFB2M	transcription factor B2, mitochondrial	3.7684	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > Transcription	1	0	0	0
Q8N3J5	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K	3.7684	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	1	0	0	0
Q06055	ATP5MC2	ATP synthase membrane subunit c locus 2	3.7304	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P03886	MT-ND1	NADH dehydrogenase, subunit 1 (complex I)	3.5915	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q16635	TAZ	tafazzin	3.4912	IMS	Metabolism > Lipid metabolism > Cardiolipin synthesis	0	0	1	0
Q8IXL7	MSRB3	methionine sulfoxide reductase B3	3.4401	unknown	Metabolism > Detoxification > ROS and glutathione metabolism	0	0	0	0
Q8WXI4	ACOT11	acyl-CoA thioesterase 11	3.398	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q9BS92	NIPSNAP3B	nipsnap homolog 3B	3.3827	Matrix	0	1	0	0	0
P78549	NTHL1	nth like DNA glycosylase 1	3.297	unknown	Metabolism > Metals and cofactors > Fe-S-containing proteins	0	0	0	0
Q9NX47	MARCHF5	membrane associated ring-CH-type finger 5	3.273	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q6P4A7	SFXN4	sideroflexin 4	3.2625	MIM	Small molecule transport > Sideroflexins	0	1	0	0
Q32P41	TRMT5	tRNA methyltransferase 5	3.1785	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
P12236	SLC25A6	solute carrier family 25 member 6	3.172	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family	0	1	0	0
Q3SY17	SLC25A52	solute carrier family 25 member 52	3.172	MIM	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism | Small molecule transport > SLC25A family	0	1	0	0
O15527	OGG1	8-oxoguanine DNA glycosylase	3.1054	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
A6NK06	ACOD1	aconitate decarboxylase 1	3.0634	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism | Signaling > Immune response	1	0	0	0
Q9BXR0	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	3.0298	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q9BRQ8	AIFM2	apoptosis inducing factor mitochondria associated 2	3.0272	Membrane	Metabolism > Detoxification > ROS and glutathione metabolism | Mitochondrial dynamics and surveillance > Apoptosis	0	1	0	0
P32119	PRDX2	peroxiredoxin 2	2.98	unknown	Metabolism > Detoxification > ROS and glutathione metabolism	0	0	0	0
Q9UKA2	FBXL4	F-box and leucine rich repeat protein 4	2.9195	IMS	0	0	0	1	0
Q9HCL2	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	2.7219	Membrane	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	1	0	0
Q99766	DMAC2L	distal membrane arm assembly complex 2 like	2.6674	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q96TC7	RMDN3	regulator of microtubule dynamics 3	2.6674	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q9BRX8	PRXL2A	peroxiredoxin like 2A	2.6674	Membrane	Metabolism > Detoxification > ROS and glutathione metabolism	0	1	0	0
Q96IX5	ATP5MD	ATP synthase membrane subunit DAPIT	2.6674	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits | Mitochondrial dynamics and surveillance > Cristae formation	0	1	0	0
Q6UWS5	PET117	PET117 cytochrome c oxidase chaperone	2.6348	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
P21397	MAOA	monoamine oxidase A	2.6021	MOM	Metabolism > Amino acid metabolism > Catechol metabolism | Metabolism > Detoxification > Xenobiotic metabolism	0	0	0	1
A6NNL5	C15orf61	chromosome 15 open reading frame 61	2.5925	Matrix	0	1	0	0	0
O75417	POLQ	DNA polymerase theta	2.5592	Matrix	Mitochondrial central dogma > mtDNA maintenance	1	0	0	0
Q9BYV7	BCO2	beta-carotene oxygenase 2	2.5559	MIM	Metabolism > Vitamin metabolism > Vitamin A metabolism	0	1	0	0
P40305	IFI27	interferon alpha inducible protein 27	2.5531	Membrane	Signaling > Immune response | Mitochondrial dynamics and surveillance > Apoptosis	0	1	0	0
Q08257	CRYZ	crystallin zeta	2.4163	Matrix	0	1	0	0	0
P32322	PYCR1	pyrroline-5-carboxylate reductase 1	2.4163	Matrix	Metabolism > Amino acid metabolism > Proline metabolism	1	0	0	0
Q9NVH6	TMLHE	trimethyllysine hydroxylase, epsilon	2.2595	Matrix	Metabolism > Metals and cofactors > Carnitine synthesis and transport	1	0	0	0
Q15388	TOMM20	translocase of outer mitochondrial membrane 20	2.2055	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM | Mitochondrial dynamics and surveillance	0	0	0	1
Q86U90	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing	2.1517	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
Q96BR5	COA7	cytochrome c oxidase assembly factor 7 (putative)	2.0718	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
Q13268	DHRS2	dehydrogenase/reductase 2	2.0214	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q8IVH4	MMAA	metabolism of cobalamin associated A	1.9744	Matrix	Metabolism > Vitamin metabolism > Vitamin B12 metabolism	1	0	0	0
Q9NQG6	MIEF1	mitochondrial elongation factor 1	1.9593	MOM|Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly | Mitochondrial dynamics and surveillance > Fission	1	0	0	1
Q9C002	C15orf48	chromosome 15 open reading frame 48	1.9171	Membrane	0	0	1	0	0
P49916	LIG3	DNA ligase 3	1.8977	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	1	0	0	0
O60238	BNIP3L	BCL2 interacting protein 3 like	1.861	MOM	Mitochondrial dynamics and surveillance > Apoptosis	0	0	0	1
Q7L8L6	FASTKD5	FAST kinase domains 5	1.5509	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
Q99497	PARK7	Parkinsonism associated deglycase	1.5385	MOM	Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q9GZY4	COA1	cytochrome c oxidase assembly factor 1 homolog	1.463	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q8TF08	COX7B2	cytochrome c oxidase subunit 7B2	1.463	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P03901	MT-ND4L	NADH dehydrogenase, subunit 4L (complex I)	1.4501	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9Y6E7	SIRT4	sirtuin 4	1.4323	Matrix	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	1	0	0	0
Q9BRT2	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	1.4323	MIM	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q70CQ3	USP30	ubiquitin specific peptidase 30	1.4323	MOM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	0	0	0	1
Q6L8Q7	PDE12	phosphodiesterase 12	1.4323	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
Q13232	NME3	NME/NM23 nucleoside diphosphate kinase 3	1.4126	MOM	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	0	0	0	1
Q7L2E3	DHX30	DExH-box helicase 30	1.3968	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q14296	FASTK	Fas activated serine/threonine kinase	1.3696	MIM	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	0	1	0	0
A6NJ78	METTL15	methyltransferase like 15	1.3644	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
Q07973	CYP24A1	cytochrome P450 family 24 subfamily A member 1	1.3533	MIM	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	0	1	0	0
Q9UK39	NOCT	nocturnin	1.3533	Matrix	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	1	0	0	0
Q9BZ23	PANK2	pantothenate kinase 2	1.3533	IMS	Metabolism > Metals and cofactors > Coenzyme A metabolism	0	0	1	0
P35218	CA5A	carbonic anhydrase 5A	1.2151	Matrix	Metabolism > Amino acid metabolism > Urea cycle	1	0	0	0
Q9H857	NT5DC2	5'-nucleotidase domain containing 2	1.168	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q5T9A4	ATAD3B	ATPase family AAA domain containing 3B	1.0923	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	1	0	0
O95900	TRUB2	TruB pseudouridine synthase family member 2	1.081	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
P17612	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	0.917	MIM	Signaling > cAMP-PKA signaling	0	1	0	0
