uniprot_accession	source_dataset	n_domains	groel_class	length_n_domain	length_c_region	length_diff	length_ratio	net_charge_n_domain	net_charge_c_region	net_charge_diff	net_charge_ratio	frac_hydrophobic_n_domain	frac_hydrophobic_c_region	frac_hydrophobic_diff	frac_hydrophobic_ratio	frac_helix_n_domain	frac_helix_c_region	frac_helix_diff	frac_helix_ratio	frac_strand_n_domain	frac_strand_c_region	frac_strand_diff	frac_strand_ratio	mean_plddt_n_domain	mean_plddt_c_region	mean_plddt_diff	mean_plddt_ratio	frac_plddt_gt70_n_domain	frac_plddt_gt70_c_region	frac_plddt_gt70_diff	frac_plddt_gt70_ratio	relative_contact_order_n_domain	relative_contact_order_c_region	relative_contact_order_diff	relative_contact_order_ratio
O00411	hsp60,matrix,mito	4		159.0	844.0	-685.0	0.18838862559241706	4.0	17.0	-13.0	0.23529411764705882	0.4276729559748428	0.38270142180094785	0.044971534173894934	1.1175107580271435	0.6415094339622641	0.5509478672985783	0.09056156666368587	1.1643741123960234	0.0	0.10900473933649289	-0.10900473933649289	0.0	91.67358490566039	92.19850710900475	-0.5249222033443601	0.9943066084277943	0.9874213836477987	0.9537914691943128	0.033629914453485954	1.035259189812102	0.17202841500384597	0.13852442581115568	0.03350398919269029	1.2418634042083294
O00429	mito	3		310.0	426.0	-116.0	0.7276995305164319	0.0	-5.0	5.0	-0.0	0.38064516129032255	0.3732394366197183	0.007405724670604241	1.0198417528910528	0.4129032258064516	0.5915492957746479	-0.17864606996819626	0.6980030721966206	0.15806451612903225	0.0	0.15806451612903225		83.14867741935484	71.5988262910798	11.549851128275037	1.1613134142914572	0.8612903225806452	0.6408450704225352	0.22044525215810995	1.3439914923785892	0.22560483870967743	0.39911343058350096	-0.17350859187382353	0.5652649633459961
O00763	mito	8		159.0	2074.0	-1915.0	0.07666345226615236	4.0	-43.0	47.0	-0.09302325581395349	0.4339622641509434	0.390549662487946	0.04341260166299743	1.1111576985790823	0.4088050314465409	0.40549662487946	0.0033084065670809237	1.008158900380649	0.11949685534591195	0.2270973963355834	-0.10760054098967145	0.5261920976378374	82.93974842767294	83.83817743490839	-0.8984290072354497	0.9892837722058905	0.8805031446540881	0.8987463837994214	-0.018243239145333323	0.9797014603071774	0.21083476272155519	0.031134975171932776	0.1796997875496224	6.771637412822357
O14874	hsp60,matrix,mito	2		154.0	189.0	-35.0	0.8148148148148148	2.0	0.0	2.0		0.38311688311688313	0.37037037037037035	0.012746512746512784	1.0344155844155845	0.7337662337662337	0.3386243386243386	0.3951418951418951	2.166903409090909	0.032467532467532464	0.21164021164021163	-0.17917267917267915	0.1534090909090909	93.68623376623377	86.79968253968254	6.886551226551234	1.0793384379419002	0.9935064935064936	0.8412698412698413	0.15223665223665228	1.1809605488850772	0.3013102968460111	0.23791278963692755	0.06339750720908358	1.266473724703211
O15091	hsp60,matrix,mito	2		229.0	211.0	18.0	1.085308056872038	1.0	5.0	-4.0	0.2	0.37554585152838427	0.35071090047393366	0.024834951054450605	1.0708131712498523	0.6593886462882096	0.3744075829383886	0.284981063349821	1.7611519540102814	0.056768558951965066	0.1895734597156398	-0.13280490076367474	0.2994541484716157	94.72628820960699	86.94990521327014	7.776382996336849	1.08943520958721	1.0	0.8767772511848341	0.12322274881516593	1.1405405405405407	0.09310417299114962	0.18629900904782423	-0.09319483605667461	0.4997566732480533
O15270	mito	2		359.0	35.0	324.0	10.257142857142858	3.0	-6.0	9.0	-0.5	0.3983286908077994	0.2857142857142857	0.11261440509351373	1.394150417827298	0.42896935933147634	0.2	0.22896935933147633	2.1448467966573816	0.17827298050139276	0.0	0.17827298050139276		96.49860724233983	60.14228571428573	36.3563215280541	1.6045051513467554	1.0	0.42857142857142855	0.5714285714285714	2.3333333333333335	0.2496060698843227	0.17142857142857143	0.07817749845575128	1.456035407658549
O15382	hsp60,matrix,mito	2		177.0	188.0	-11.0	0.9414893617021277	4.0	-2.0	6.0	-2.0	0.3954802259887006	0.40425531914893614	-0.008775093160235559	0.9782931906036278	0.21468926553672316	0.26063829787234044	-0.045949032335617285	0.8237057534878357	0.2824858757062147	0.324468085106383	-0.04198220940016828	0.8706122070945633	96.26502824858756	98.11127659574467	-1.8462483471571147	0.9811820984170417	0.9774011299435028	1.0	-0.02259887005649719	0.9774011299435028	0.32040386776179397	0.2345461412564522	0.08585772650534176	1.3660590024862747
O15527	matrix,mito	3		91.0	245.0	-154.0	0.37142857142857144	1.0	3.0	-2.0	0.3333333333333333	0.32967032967032966	0.37551020408163266	-0.045839874411302994	0.8779264214046822	0.21978021978021978	0.5959183673469388	-0.37613814756671904	0.36880927291886195	0.31868131868131866	0.036734693877551024	0.28194662480376764	8.675213675213675	96.57626373626373	92.5950612244898	3.9812025117739296	1.0429958408053945	0.989010989010989	0.9183673469387755	0.07064364207221352	1.0769230769230769	0.3112051882543686	0.19643618641486443	0.11476900183950417	1.5842559048520581
O43272	mito	2		182.0	331.0	-149.0	0.5498489425981873	-2.0	-3.0	1.0	0.6666666666666666	0.3626373626373626	0.40181268882175225	-0.039175326184389625	0.9025035115260679	0.5934065934065934	0.5317220543806647	0.06168453902592874	1.116008991008991	0.06043956043956044	0.13595166163141995	-0.0755121011918595	0.44456654456654454	90.14032967032968	87.48247734138972	2.6578523289399527	1.0303815393632259	0.9560439560439561	0.8731117824773413	0.08293217356661475	1.0949846001749117	0.25303643724696356	0.09714596178700494	0.15589047545995863	2.6047036088000506
O43464	mito	2		212.0	107.0	105.0	1.9813084112149533	-2.0	-1.0	-1.0	2.0	0.4056603773584906	0.3925233644859813	0.01313701287250929	1.0334681042228213	0.22169811320754718	0.2336448598130841	-0.011946746605536934	0.9488679245283019	0.3867924528301887	0.35514018691588783	0.03165226591430087	1.089126117179742	88.98320754716983	90.03364485981307	-1.0504373126432398	0.9883328358606516	0.9009433962264151	0.9345794392523364	-0.03363604302592138	0.9640094339622641	0.2008640282838486	0.31680888527698764	-0.11594485699313903	0.6340227109104979
O43572	mito	3		89.0	481.0	-392.0	0.18503118503118504	0.0	-22.0	22.0	-0.0	0.34831460674157305	0.35135135135135137	-0.003036744609778319	0.9913569576490925	0.5617977528089888	0.43243243243243246	0.12936532037655635	1.2991573033707866	0.0	0.012474012474012475	-0.012474012474012475	0.0	75.06921348314607	66.70442827442828	8.364785208717791	1.1254007481228125	0.6629213483146067	0.5280665280665281	0.1348548202480786	1.2553746792886842	0.11123595505617978	0.07664667780274717	0.03458927725343261	1.451282146141406
O43708	matrix,mito	2		78.0	131.0	-53.0	0.5954198473282443	4.0	-1.0	5.0	-4.0	0.38461538461538464	0.3969465648854962	-0.012331180270111541	0.9689349112426037	0.44871794871794873	0.7022900763358778	-0.2535721276179291	0.6389353400222966	0.19230769230769232	0.015267175572519083	0.17704051673517324	12.596153846153847	97.7876923076923	98.12083969465647	-0.33314738696417123	0.996604723441005	1.0	1.0	0.0	1.0	0.3441142191142191	0.24503129083281755	0.09908292828140153	1.404368470429374
O43772	mito	2		107.0	194.0	-87.0	0.5515463917525774	5.0	7.0	-2.0	0.7142857142857143	0.38317757009345793	0.42783505154639173	-0.0446574814529338	0.8956198626280825	0.6822429906542056	0.8144329896907216	-0.13218999903651607	0.8376907606766828	0.0	0.0	0.0		87.36635514018693	89.64969072164949	-2.283335581462566	0.9745304689499485	0.9252336448598131	0.9845360824742269	-0.05930243761441378	0.9397661104858834	0.3338035619820138	0.22672008068130883	0.10708348130070494	1.4723158221314672
O43824	matrix,mito	2		126.0	280.0	-154.0	0.45	4.0	8.0	-4.0	0.5	0.42063492063492064	0.4035714285714286	0.01706349206349206	1.0422812192723696	0.5714285714285714	0.45	0.12142857142857139	1.2698412698412698	0.14285714285714285	0.225	-0.08214285714285716	0.6349206349206349	87.68873015873017	85.89507142857143	1.7936587301587394	1.0208819749530136	0.9126984126984127	0.9214285714285714	-0.0087301587301587	0.9905254091300604	0.19453672942045036	0.1457513914656772	0.04878533795477316	1.3347161043485583
O43847	matrix,mito	4		324.0	741.0	-417.0	0.43724696356275305	-46.0	-27.0	-19.0	1.7037037037037037	0.30246913580246915	0.3765182186234818	-0.07404908282101264	0.8033320058409664	0.35185185185185186	0.4116059379217274	-0.059754086069875534	0.8548269581056467	0.12345679012345678	0.21052631578947367	-0.08706952566601689	0.5864197530864198	76.58194444444446	91.77632928475035	-15.194384840305887	0.8344411357621099	0.7253086419753086	0.97165991902834	-0.2463512770530314	0.7464634773662552	0.2960067237336497	0.14932184594387102	0.1466848777897787	1.9823403726532853
O43865	mito	4		150.0	290.0	-140.0	0.5172413793103449	-2.0	4.0	-6.0	-0.5	0.3933333333333333	0.3689655172413793	0.024367816091953987	1.066043613707165	0.48	0.4241379310344828	0.05586206896551721	1.1317073170731706	0.14666666666666667	0.1724137931034483	-0.02574712643678162	0.8506666666666666	95.5346	95.44048275862069	0.09411724137930833	1.0009861354286875	1.0	1.0	0.0	1.0	0.29797202797202793	0.21184071915162583	0.0861313088204021	1.4065852361403346
O60260	mito	3		76.0	389.0	-313.0	0.1953727506426735	1.0	-3.0	4.0	-0.3333333333333333	0.40789473684210525	0.2802056555269923	0.12768908131511297	1.4556977305649446	0.23684210526315788	0.15424164524421594	0.08260046001894195	1.5355263157894736	0.34210526315789475	0.1953727506426735	0.14673251251522124	1.7510387811634351	85.59434210526315	76.6021850899743	8.992157015288853	1.1173877351504657	0.9605263157894737	0.7634961439588689	0.19703017183060478	1.2580630870104554	0.41257068290561116	0.14366706037657195	0.2689036225290392	2.8717138209983855
O60930	matrix,mito	2		51.0	210.0	-159.0	0.24285714285714285	6.0	-2.0	8.0	-3.0	0.43137254901960786	0.3	0.13137254901960788	1.4379084967320264	0.3333333333333333	0.3	0.033333333333333326	1.1111111111111112	0.27450980392156865	0.18095238095238095	0.0935574229691877	1.51702786377709	88.27882352941175	82.12471428571428	6.1541092436974765	1.0749361419059207	0.9411764705882353	0.7619047619047619	0.17927170868347342	1.2352941176470589	0.42667483660130723	0.2605616605616605	0.1661131760396467	1.6375196400022056
O75027	mito	2		349.0	295.0	54.0	1.1830508474576271	12.0	-3.0	15.0	-4.0	0.46418338108882523	0.3694915254237288	0.09469185566509641	1.2562761231303068	0.8681948424068768	0.4135593220338983	0.45463552037297855	2.0993235943444972	0.0	0.21694915254237288	-0.21694915254237288	0.0	87.63008595988539	84.71210169491525	2.917984264970144	1.034445896236633	0.9369627507163324	0.8610169491525423	0.07594580156379005	1.0882047695327484	0.2870361812038492	0.22790912975359634	0.05912705145025288	1.2594325708416245
O75127	matrix,mito	3		82.0	476.0	-394.0	0.1722689075630252	2.0	6.0	-4.0	0.3333333333333333	0.35365853658536583	0.3907563025210084	-0.03709776593564257	0.9050616312614739	0.7195121951219512	0.5483193277310925	0.1711928673908587	1.3122138117932902	0.0	0.008403361344537815	-0.008403361344537815	0.0	92.86987804878049	74.03063025210085	18.839247796679643	1.254479095105975	1.0	0.7058823529411765	0.2941176470588235	1.4166666666666665	0.30000000000000004	0.0962403918913537	0.20375960810864635	3.117194289261329
O75323	matrix,mito	2		118.0	104.0	14.0	1.1346153846153846	1.0	0.0	1.0		0.3305084745762712	0.375	-0.044491525423728806	0.8813559322033898	0.423728813559322	0.36538461538461536	0.05834419817470665	1.1596788581623552	0.3389830508474576	0.3557692307692308	-0.01678617992177317	0.9528172240036646	94.65652542372882	94.645	0.011525423728826922	1.0001217753048637	0.9745762711864406	1.0	-0.025423728813559365	0.9745762711864406	0.4497507477567298	0.4852610892756878	-0.03551034151895799	0.9268221946829457
O75390	hsp60,matrix,mito	2		414.0	16.0	398.0	25.875	0.0	0.0	0.0		0.3864734299516908	0.3125	0.07397342995169082	1.2367149758454106	0.6328502415458938	0.5625	0.07035024154589375	1.125067096081589	0.033816425120772944	0.0	0.033816425120772944		97.88833333333335	93.8025	4.085833333333355	1.0435578298375134	1.0	0.9375	0.0625	1.0666666666666667	0.22554828780300115			
O75417	matrix,mito	7		215.0	2301.0	-2086.0	0.09343763581051717	2.0	-10.0	12.0	-0.2	0.4372093023255814	0.3398522381573229	0.09735706416825851	1.2864688039017427	0.4883720930232558	0.2859626249456758	0.20240946807757998	1.7078179119247896	0.17674418604651163	0.07040417209908735	0.10634001394742428	2.510422049956934	83.93362790697672	57.701416775315074	26.23221113166165	1.4546198793316962	0.9116279069767442	0.4697957409821817	0.44183216599456254	1.9404771636942537	0.3254268716680831	0.10803438421739588	0.21739248745068723	3.012252756615262
O75439	hsp60,matrix,mito	2		227.0	224.0	3.0	1.0133928571428572	-9.0	0.0	-9.0		0.36123348017621143	0.38392857142857145	-0.022695091252360022	0.9408872041798995	0.5066079295154186	0.4419642857142857	0.06464364380113286	1.1462644061763005	0.18502202643171806	0.17857142857142858	0.006450597860289481	1.036123348017621	91.32731277533041	93.11714285714287	-1.789830081812454	0.9807787263773938	0.9162995594713657	0.9553571428571429	-0.03905758338577725	0.9591172958952612	0.37551513429018046	0.36470455457463885	0.010810579715541613	1.0296420200404413
O75521	hsp60,matrix,mito	3		93.0	268.0	-175.0	0.34701492537313433	3.0	3.0	0.0	1.0	0.3548387096774194	0.373134328358209	-0.018295618680789605	0.9509677419354838	0.5698924731182796	0.5186567164179104	0.05123575670036917	1.0987854877388412	0.0	0.15671641791044777	-0.15671641791044777	0.0	85.60677419354839	94.20727611940299	-8.600501925854601	0.9087066065369102	0.8924731182795699	0.9440298507462687	-0.051556732466698785	0.9453865442645246	0.40772693173293323	0.1868712604378986	0.22085567129503464	2.1818600183757515
O75570	matrix,mito	4		117.0	266.0	-149.0	0.4398496240601504	-5.0	4.0	-9.0	-1.25	0.3162393162393162	0.32706766917293234	-0.010828352933616114	0.9668926220650358	0.8376068376068376	0.43609022556390975	0.4015166120429279	1.9207191276156794	0.0	0.2781954887218045	-0.2781954887218045	0.0	83.80452991452991	91.06097744360903	-7.256447529079125	0.9203122156955453	0.8803418803418803	0.9849624060150376	-0.10462052567315727	0.8937822143929014	0.343045843045843	0.2007947082897116	0.1422511347561314	1.7084406554722942
O75600	hsp60,mito	2		346.0	7.0	339.0	49.42857142857143	-3.0	1.0	-4.0	-3.0	0.41040462427745666	0.42857142857142855	-0.018166804293971883	0.9576107899807322	0.45375722543352603	0.2857142857142857	0.16804293971924034	1.5881502890173411	0.18497109826589594	0.0	0.18497109826589594		96.18043352601156	93.75999999999999	2.420433526011564	1.0258152039890311	1.0	1.0	0.0	1.0	0.2446580944516535	0.8571428571428571	-0.6124847626912036	0.2854344435269291
O75616	hsp60,matrix,mito	2		231.0	99.0	132.0	2.3333333333333335	10.0	-4.0	14.0	-2.5	0.36363636363636365	0.3939393939393939	-0.030303030303030276	0.9230769230769231	0.24675324675324675	0.494949494949495	-0.24819624819624822	0.4985422740524781	0.21212121212121213	0.2828282828282828	-0.07070707070707069	0.75	85.77528138528139	95.19606060606058	-9.420779220779195	0.9010381400154344	0.8701298701298701	1.0	-0.1298701298701299	0.8701298701298701	0.26377992187760824	0.3071008593396653	-0.04332093746205706	0.8589357986323886
O75648	hsp60,matrix,mito	3		234.0	187.0	47.0	1.2513368983957218	0.0	3.0	-3.0	0.0	0.3888888888888889	0.37433155080213903	0.01455733808674986	1.038888888888889	0.4188034188034188	0.1443850267379679	0.27441839206545093	2.9006014561570117	0.1282051282051282	0.4117647058823529	-0.28355957767722473	0.31135531135531136	88.75910256410255	90.14823529411764	-1.389132730015092	0.9845905721228717	0.8547008547008547	0.8823529411764706	-0.0276520864756159	0.9686609686609686	0.24748688811188813	0.18808207654869913	0.059404811563189	1.3158451493798113
O75746	mito	3		120.0	551.0	-431.0	0.2177858439201452	-8.0	12.0	-20.0	-0.6666666666666666	0.36666666666666664	0.41742286751361163	-0.05075620084694499	0.8784057971014492	0.5166666666666667	0.6606170598911071	-0.14395039322444037	0.7820970695970697	0.08333333333333333	0.021778584392014518	0.06155474894131881	3.826388888888889	90.0825	81.74410163339383	8.338398366606171	1.1020061166492752	0.9833333333333333	0.8294010889292196	0.15393224440411368	1.185594456601021	0.1966386554621849	0.16879035266888837	0.02784830279329653	1.1649875265556546
O75891	matrix,mito	5		205.0	697.0	-492.0	0.29411764705882354	-3.0	-16.0	13.0	0.1875	0.3853658536585366	0.40459110473457677	-0.019225251076040173	0.9524822695035461	0.3170731707317073	0.37733142037302725	-0.06025824964131993	0.8403041825095058	0.22926829268292684	0.2223816355810617	0.006886657101865146	1.030967741935484	92.74907317073169	94.37591104734578	-1.6268378766140899	0.9827621491696334	1.0	0.975609756097561	0.024390243902439046	1.0250000000000001	0.19786116322701688	0.10929226620714175	0.08856889701987514	1.810385767388247
O76031	hsp60,matrix,mito	2		349.0	126.0	223.0	2.7698412698412698	3.0	-10.0	13.0	-0.3	0.3524355300859599	0.35714285714285715	-0.004707327056897248	0.9868194842406877	0.4584527220630373	0.4444444444444444	0.014008277618592857	1.031518624641834	0.10315186246418338	0.1111111111111111	-0.007959248646927722	0.9283667621776505	73.76220630372494	78.88246031746031	-5.1202540137353765	0.9350900822168952	0.6189111747851003	0.7777777777777778	-0.15886660299267752	0.7957429390094146	0.21849311851190753	0.2296626984126984	-0.011169579900790871	0.9513652849244182
O94761	matrix,mito	3		54.0	1154.0	-1100.0	0.04679376083188908	5.0	5.0	0.0	1.0	0.25925925925925924	0.3362218370883882	-0.07696257782912896	0.7710958381061473	0.8333333333333334	0.31369150779896016	0.5196418255343732	2.6565377532228363	0.0	0.08925476603119584	-0.08925476603119584	0.0	89.3862962962963	66.36103119584055	23.02526510045574	1.3469696700840137	0.9629629629629629	0.5719237435008665	0.3910392194620964	1.6837261503928171	0.45679012345679015	0.08761778165892012	0.36917234179787006	5.213440865633759
O94826	mito	2		113.0	391.0	-278.0	0.289002557544757	3.0	-11.0	14.0	-0.2727272727272727	0.35398230088495575	0.3657289002557545	-0.01174659937079875	0.9678816758462776	0.7876106194690266	0.7186700767263428	0.0689405427426838	1.0959279438163323	0.0	0.0	0.0		94.79433628318584	89.51237851662403	5.281957766561817	1.0590081266311213	0.9646017699115044	0.9335038363171355	0.031097933594368854	1.0333131288641046	0.18129470238816828	0.1454354556467896	0.035859246741378664	1.2465646810944635
O94925	hsp60,mito	3		81.0	453.0	-372.0	0.17880794701986755	1.0	-6.0	7.0	-0.16666666666666666	0.3950617283950617	0.3708609271523179	0.02420080124274382	1.0652557319223985	0.6790123456790124	0.4768211920529801	0.20219115362603224	1.4240397805212621	0.04938271604938271	0.09713024282560706	-0.04774752677622435	0.5084175084175084	90.62604938271603	92.10715231788078	-1.481102935164742	0.983919783666168	0.9506172839506173	0.9337748344370861	0.0168424495135312	1.0180369494790298	0.4442484812855183	0.171997322223882	0.2722511590616363	2.582880218956304
O95140	mito	2		222.0	437.0	-215.0	0.5080091533180778	-7.0	-3.0	-4.0	2.3333333333333335	0.3918918918918919	0.37986270022883295	0.012029191663058936	1.0316672093780528	0.38738738738738737	0.7711670480549199	-0.3837796606675325	0.5023391343866122	0.21171171171171171	0.0	0.21171171171171171		89.43297297297299	78.37542334096109	11.057549632011899	1.141084400704384	1.0	0.7482837528604119	0.25171624713958807	1.3363914373088683	0.2713107128867998	0.46926794841634767	-0.19795723552954786	0.5781573487010994
O95363	matrix,mito	2		308.0	98.0	210.0	3.142857142857143	-6.0	-1.0	-5.0	6.0	0.37987012987012986	0.35714285714285715	0.022727272727272707	1.0636363636363635	0.3181818181818182	0.336734693877551	-0.01855287569573283	0.9449035812672176	0.2662337662337662	0.30612244897959184	-0.03988868274582563	0.8696969696969696	96.46957792207792	95.57459183673471	0.8949860853432057	1.009364267930875	0.9967532467532467	1.0	-0.0032467532467532756	0.9967532467532467	0.18206549310064934	0.4312705727452271	-0.24920507964457778	0.4221607144251051
O95721	mito	2		78.0	142.0	-64.0	0.5492957746478874	2.0	-1.0	3.0	-2.0	0.358974358974359	0.2746478873239437	0.08432647165041529	1.3070348454963838	0.9871794871794872	0.5845070422535211	0.4026724449259661	1.688909484090207	0.0	0.0	0.0		88.76525641025641	73.77788732394366	14.987369086312754	1.2031417492412906	0.9487179487179487	0.6126760563380281	0.33604189237992055	1.5484821691718245		0.4624413145539906		
O95822	matrix,mito	2		159.0	302.0	-143.0	0.5264900662251656	-1.0	4.0	-5.0	-0.25	0.4276729559748428	0.3708609271523179	0.056812028822524896	1.1531895777178796	0.7484276729559748	0.4867549668874172	0.2616727060685576	1.5375861036238394	0.0	0.18211920529801323	-0.18211920529801323	0.0	95.54018867924528	92.63149006622517	2.908698613020107	1.0314007537926961	0.9937106918238994	0.9668874172185431	0.026823274605356273	1.0277418799000602	0.29913197151619103	0.16672079526680694	0.1324111762493841	1.7942091209286974
O95831	hsp60,mito	3		337.0	142.0	195.0	2.3732394366197185	9.0	-9.0	18.0	-1.0	0.3857566765578635	0.36619718309859156	0.019559493459271937	1.053412462908012	0.3056379821958457	0.2112676056338028	0.09437037656204289	1.4466864490603364	0.29376854599406527	0.24647887323943662	0.04728967275462864	1.1918609580330648	97.98178041543026	91.452323943662	6.52945647176827	1.0713973816104516	1.0	0.8873239436619719	0.11267605633802813	1.126984126984127	0.20913946587537094	0.32714468629961585	-0.11800522042424491	0.6392873692707034
P00350	groel	3	I	180.0	288.0	-108.0	0.625	-4.0	-9.0	5.0	0.4444444444444444	0.37222222222222223	0.4027777777777778	-0.030555555555555558	0.9241379310344827	0.4388888888888889	0.6597222222222222	-0.22083333333333333	0.6652631578947369	0.2222222222222222	0.020833333333333332	0.20138888888888887	10.666666666666666	97.75905555555553	98.20548611111111	-0.44643055555557964	0.9954541179598614	0.9944444444444445	1.0	-0.005555555555555536	0.9944444444444445	0.19555267702936097	0.23082202842377264	-0.035269351394411674	0.8472011027922357
